price,parking,bathrooms,bedrooms,suburb,propertyType,quarters,seasons
50000.0,2,2,4,Conder,house,q1,winter
350000.0,1,1,3,Dunlop,house,q1,winter
300000.0,1,2,3,Ngunnawal,house,q1,winter
380000.0,2,1,3,Oxley,house,q1,winter
675000.0,2,1,4,Gungahlin,house,q1,winter
345000.0,2,2,3,Conder,house,q1,winter
370000.0,2,2,4,Charnwood,house,q1,winter
495000.0,2,1,4,Conder,house,q1,winter
541000.0,2,2,4,Forde,house,q1,winter
955000.0,2,2,6,Red Hill,house,q1,winter
1380000.0,4,3,5,Deakin,house,q1,winter
372000.0,2,2,3,Holt,house,q1,spring
415000.0,1,1,3,Giralang,house,q1,spring
350000.0,1,1,3,Gordon,house,q2,spring
350000.0,0,2,3,Holt,house,q2,spring
50000.0,2,1,3,Wanniassa,house,q2,spring
450000.0,1,2,3,Weston,house,q2,spring
335000.0,1,1,3,Ngunnawal,house,q2,spring
1150000.0,2,2,5,Nicholls,house,q2,spring
320000.0,1,1,2,Palmerston,house,q2,spring
387000.0,2,2,3,Dunlop,house,q2,spring
395000.0,2,2,3,Amaroo,house,q2,spring
400000.0,1,2,4,Isabella Plains,house,q2,spring
426000.0,1,1,3,Kaleen,house,q2,spring
552000.0,2,2,4,Forde,house,q2,spring
50000.0,1,2,3,Kambah,house,q2,summer
675000.0,2,1,4,Cook,house,q2,summer
450000.0,1,2,3,Farrer,house,q3,summer
349000.0,2,1,3,Holt,house,q3,summer
360500.0,2,1,3,Bonython,house,q3,summer
740000.0,0,3,3,Deakin,house,q3,summer
371600.0,2,2,4,Holt,house,q4,fall
380000.0,1,2,3,Farrer,house,q4,fall
450000.0,2,2,3,McKellar,house,q4,fall
350000.0,2,1,3,Holt,house,q4,winter
50000.0,1,1,3,Isabella Plains,house,q4,winter
350000.0,2,1,3,Higgins,house,q4,winter
50000.0,2,3,4,Hawker,house,q4,winter
350000.0,1,1,3,Scullin,house,q4,winter
427000.0,2,2,4,Evatt,house,q4,winter
477000.0,0,2,4,Palmerston,house,q3,fall
479000.0,1,1,3,Kaleen,house,q3,fall
50000.0,2,3,5,Forrest,house,q3,fall
50000.0,2,1,5,Florey,house,q3,fall
321000.0,1,1,2,Calwell,house,q3,fall
405000.0,2,2,3,Evatt,house,q3,fall
357000.0,1,1,3,Scullin,house,q3,fall
360000.0,2,1,4,Latham,house,q3,fall
365000.0,2,1,3,Belconnen,house,q3,fall
585000.0,2,1,4,Kaleen,house,q3,fall
2000000.0,2,2,4,Deakin,house,q3,fall
350000.0,1,2,3,MacGregor,house,q3,fall
343000.0,2,1,3,Higgins,house,q3,fall
410000.0,2,4,3,Amaroo,house,q3,fall
420000.0,2,2,4,Wanniassa,house,q3,fall
420000.0,1,2,3,Page,house,q3,fall
720000.0,2,3,3,Yarralumla,house,q3,fall
720000.0,3,3,5,Hawker,house,q3,fall
320000.0,1,2,3,Ngunnawal,house,q3,fall
474000.0,2,2,4,Kambah,house,q3,fall
860000.0,2,2,3,Pearce,house,q3,fall
350000.0,4,1,3,Higgins,house,q3,fall
550000.0,2,2,4,Pearce,house,q3,fall
460000.0,2,1,3,Ngunnawal,house,q3,fall
592000.0,1,1,2,Ainslie,house,q3,fall
695000.0,2,2,5,Nicholls,house,q3,fall
550000.0,1,1,3,O'Connor,house,q3,fall
346000.0,2,1,3,Giralang,house,q3,fall
450000.0,2,2,4,Franklin,house,q3,fall
550000.0,2,2,4,Fisher,house,q3,fall
675000.0,2,2,4,Isaacs,house,q3,fall
349950.0,3,2,3,MacGregor,house,q3,fall
355000.0,1,1,3,Gordon,house,q3,fall
362000.0,2,2,3,Ngunnawal,house,q3,fall
373000.0,2,1,3,Gilmore,house,q3,fall
399000.0,1,2,4,Holder,house,q3,fall
422250.0,6,2,3,Gilmore,house,q3,fall
445000.0,2,2,3,Rivett,house,q3,fall
475000.0,2,1,4,Melba,house,q3,fall
485000.0,2,1,5,Wanniassa,house,q3,fall
560500.0,2,2,4,Curtin,house,q3,fall
590000.0,2,3,4,Gordon,house,q3,fall
595000.0,4,2,4,Dunlop,house,q3,fall
650000.0,1,2,3,Garran,house,q3,fall
660000.0,2,2,4,Stirling,house,q3,fall
675000.0,2,2,4,Gilmore,house,q3,fall
685000.0,2,3,4,Weston,house,q3,fall
690000.0,2,2,4,Deakin,house,q3,fall
975000.0,2,1,3,Narrabundah,house,q3,fall
372000.0,2,1,3,Conder,house,q3,fall
50000.0,2,2,3,Forrest,house,q3,fall
355000.0,1,1,3,Palmerston,house,q3,fall
437000.0,2,2,3,Chifley,house,q3,fall
350000.0,2,1,3,Charnwood,house,q3,fall
386000.0,2,2,3,Dunlop,house,q3,fall
411000.0,2,1,3,Mawson,house,q3,fall
450000.0,1,1,4,Wanniassa,house,q3,fall
525000.0,0,1,2,Ainslie,house,q3,fall
660000.0,2,2,3,Pearce,house,q3,fall
2000000.0,1,2,3,Duffy,house,q3,fall
312000.0,1,1,3,Ngunnawal,house,q3,fall
510000.0,0,3,4,Evatt,house,q3,fall
707500.0,2,2,4,Mawson,house,q3,fall
755000.0,2,1,4,Amaroo,house,q3,fall
550000.0,1,2,3,Hughes,house,q3,fall
380000.0,2,2,4,Evatt,house,q3,fall
389000.0,0,1,3,Fisher,house,q3,fall
415000.0,2,2,3,Conder,house,q3,fall
557000.0,2,2,4,Rivett,house,q3,fall
585000.0,2,2,4,Garran,house,q3,fall
595000.0,0,1,2,Narrabundah,house,q3,fall
875000.0,2,1,5,Conder,house,q3,fall
367500.0,2,1,4,Ngunnawal,house,q3,fall
372000.0,0,1,3,Page,house,q3,fall
478000.0,2,2,3,Watson,house,q3,fall
549000.0,1,2,3,Curtin,house,q3,fall
575000.0,4,2,4,Fraser,house,q3,fall
594000.0,2,2,4,Calwell,house,q3,fall
662500.0,2,2,2,Turner,house,q3,fall
350000.0,2,2,3,Kambah,house,q1,winter
450000.0,2,2,3,Dunlop,house,q1,winter
455000.0,1,2,4,Fadden,house,q1,winter
350000.0,1,1,3,Theodore,house,q1,winter
350000.0,1,1,3,Theodore,house,q1,winter
875000.0,2,1,6,Red Hill,house,q1,winter
390000.0,2,1,3,Gowrie,house,q1,winter
332000.0,1,1,3,Banks,house,q1,spring
380000.0,2,2,3,Wanniassa,house,q1,spring
405000.0,1,2,4,Gowrie,house,q1,spring
460000.0,1,2,4,Calwell,house,q1,spring
450000.0,1,2,4,Palmerston,house,q2,spring
675000.0,2,2,4,Evatt,house,q3,summer
355000.0,2,2,3,Wanniassa,house,q3,summer
473000.0,2,2,4,Calwell,house,q3,summer
560000.0,3,2,4,Rivett,house,q3,summer
450000.0,2,1,4,Ngunnawal,house,q3,summer
450000.0,2,2,4,Evatt,house,q3,summer
347000.0,2,1,3,Scullin,house,q3,summer
359950.0,2,1,3,Dunlop,house,q3,summer
1030000.0,2,1,3,O'Connor,house,q3,summer
350000.0,2,1,3,Conder,house,q3,fall
50000.0,2,2,4,Waramanga,house,q3,fall
338500.0,1,1,3,Monash,house,q3,fall
390000.0,1,2,3,Holder,house,q3,fall
50000.0,0,2,3,Nicholls,house,q4,fall
300000.0,2,1,3,Charnwood,house,q4,fall
378000.0,3,1,3,Scullin,house,q4,fall
400000.0,0,2,4,Holder,house,q4,fall
453000.0,2,2,4,Gowrie,house,q4,fall
476600.0,2,2,4,Florey,house,q4,fall
677500.0,2,2,4,Kambah,house,q4,fall
749950.0,0,1,4,Ainslie,house,q4,fall
450000.0,2,2,2,Braddon,house,q4,fall
390000.0,1,1,3,Gordon,house,q4,winter
450000.0,2,2,4,Banks,house,q4,fall
50000.0,2,2,3,Forrest,house,q4,fall
50000.0,4,1,3,Weston,house,q4,fall
435000.0,2,2,3,Holder,house,q4,fall
507500.0,2,2,4,Evatt,house,q4,fall
350000.0,2,1,3,Richardson,house,q4,fall
350000.0,2,1,3,Richardson,house,q4,fall
395000.0,2,2,3,Stirling,house,q4,fall
399000.0,1,1,3,Wanniassa,house,q4,fall
420000.0,0,2,3,Phillip,house,q4,fall
420000.0,2,2,4,Amaroo,house,q4,fall
450000.0,1,1,3,Monash,house,q4,fall
525000.0,1,1,2,O'Connor,house,q4,fall
595000.0,3,2,4,Hackett,house,q4,fall
910000.0,3,1,3,O'Connor,house,q4,fall
50000.0,2,2,3,Conder,house,q4,fall
450000.0,2,2,4,Holder,house,q4,fall
395000.0,2,2,3,Rivett,house,q4,fall
552500.0,2,2,3,Garran,house,q4,fall
450000.0,2,2,3,Gungahlin,house,q4,fall
375000.0,2,2,3,Amaroo,house,q4,fall
440000.0,1,2,3,Isaacs,house,q4,fall
550000.0,1,1,4,Watson,house,q4,fall
305000.0,1,1,2,Holt,house,q4,fall
319000.0,0,2,3,MacGregor,house,q4,fall
352000.0,1,1,3,Evatt,house,q4,fall
495000.0,0,2,4,Kaleen,house,q4,fall
530000.0,2,2,4,Duffy,house,q4,fall
646000.0,2,2,3,Deakin,house,q4,fall
690000.0,1,3,3,Turner,house,q4,fall
342000.0,0,1,2,Narrabundah,house,q4,fall
420000.0,2,1,3,Fisher,house,q4,fall
575000.0,1,1,3,Ainslie,house,q4,fall
612000.0,1,2,4,Curtin,house,q4,fall
50000.0,2,2,4,Bruce,house,q4,fall
350000.0,1,1,3,Charnwood,house,q4,fall
349000.0,2,2,3,Kambah,house,q4,fall
350000.0,4,1,3,Calwell,house,q4,fall
480000.0,2,1,4,Ngunnawal,house,q4,fall
50000.0,0,1,3,Narrabundah,house,q4,fall
342000.0,2,2,3,MacGregor,house,q4,fall
372500.0,2,1,4,Evatt,house,q4,fall
375000.0,1,2,3,Kambah,house,q4,fall
408000.0,0,2,4,Dunlop,house,q4,fall
515000.0,2,2,4,Amaroo,house,q4,fall
50000.0,2,2,4,Kambah,house,q4,fall
370000.0,1,2,3,Scullin,house,q4,fall
657500.0,1,1,4,Campbell,house,q4,fall
340000.0,2,1,3,Giralang,house,q4,fall
369000.0,1,1,3,Higgins,house,q4,fall
419950.0,2,2,3,Nicholls,house,q4,fall
455000.0,2,2,3,Conder,house,q4,fall
495000.0,0,1,4,Flynn,house,q4,fall
765000.0,2,2,4,Conder,house,q4,fall
450000.0,0,2,4,Chisholm,house,q4,fall
361000.0,1,2,3,Palmerston,house,q4,fall
425000.0,2,1,3,Wanniassa,house,q4,fall
498600.0,0,2,4,Palmerston,house,q4,fall
570000.0,2,2,4,Kaleen,house,q4,fall
317500.0,2,2,3,Charnwood,house,q4,fall
330250.0,1,2,3,Kambah,house,q4,fall
337000.0,2,1,3,Wanniassa,house,q4,fall
360000.0,0,1,3,Latham,house,q4,fall
440000.0,2,1,3,Amaroo,house,q4,fall
475000.0,2,2,4,Harrison,house,q4,fall
510000.0,2,2,4,Fraser,house,q4,fall
590000.0,2,3,6,Fadden,house,q4,fall
1120000.0,2,1,4,O'Connor,house,q4,fall
875000.0,2,2,4,Chapman,house,q4,fall
450000.0,2,2,4,Franklin,house,q4,fall
330000.0,1,1,3,Nicholls,house,q4,fall
340000.0,1,3,2,Gungahlin,house,q4,fall
676000.0,2,2,4,Mawson,house,q4,fall
450000.0,2,2,3,Greenway,house,q4,fall
350000.0,0,2,3,Kambah,house,q4,fall
420000.0,4,2,4,Gordon,house,q4,fall
523000.0,2,2,4,Watson,house,q4,fall
50000.0,1,1,2,Narrabundah,house,q4,fall
550000.0,4,2,4,Weston,house,q4,fall
585000.0,2,1,4,Banks,house,q4,fall
720000.0,2,2,5,Curtin,house,q4,fall
350000.0,1,2,2,Holder,house,q4,fall
372000.0,2,3,3,Dunlop,house,q4,fall
395000.0,1,1,3,Nicholls,house,q4,fall
544000.0,2,2,4,Isaacs,house,q4,fall
581650.0,2,1,4,Bonython,house,q4,fall
800000.0,2,1,3,Holder,house,q4,fall
500000.0,2,2,4,Harrison,house,q1,winter
330000.0,2,2,3,Kambah,house,q1,spring
330000.0,0,2,3,Dunlop,house,q1,spring
350000.0,1,1,3,Richardson,house,q1,spring
360000.0,2,2,3,Ngunnawal,house,q1,spring
424000.0,1,1,4,Theodore,house,q1,spring
583000.0,2,2,4,Kambah,house,q1,spring
620000.0,2,2,3,Braddon,house,q1,spring
350000.0,1,2,3,Florey,house,q2,spring
50000.0,2,2,3,MacGregor,house,q2,spring
50000.0,0,1,3,Narrabundah,house,q2,spring
675000.0,2,2,5,Isaacs,house,q2,spring
450000.0,2,2,4,Pearce,house,q2,spring
359950.0,3,1,3,Gilmore,house,q2,spring
425000.0,4,1,3,Downer,house,q2,spring
475000.0,2,1,3,Dickson,house,q2,spring
477500.0,2,2,4,Amaroo,house,q2,spring
1425000.0,2,3,3,Red Hill,house,q2,spring
300000.0,1,2,2,Cook,house,q2,summer
345000.0,1,2,2,Rivett,house,q2,summer
365000.0,2,2,3,Evatt,house,q2,summer
485000.0,1,1,3,Weston,house,q2,summer
557500.0,2,1,4,Banks,house,q2,summer
450000.0,3,2,4,Banks,house,q3,summer
875000.0,2,1,3,Griffith,house,q3,summer
341000.0,1,1,3,Ngunnawal,house,q3,summer
360000.0,2,1,3,Gordon,house,q3,summer
395000.0,0,2,4,Conder,house,q3,summer
415000.0,3,2,4,Banks,house,q3,summer
435000.0,2,2,3,Gordon,house,q3,summer
522000.0,2,2,4,Farrer,house,q3,summer
757500.0,0,1,3,Ainslie,house,q3,summer
350000.0,2,1,3,Pearce,house,q3,summer
50000.0,2,3,5,Fadden,house,q3,summer
350000.0,2,1,3,Gordon,house,q4,fall
675000.0,2,2,4,Garran,house,q4,fall
350000.0,2,2,2,Kambah,house,q4,fall
272000.0,1,1,2,Charnwood,house,q4,fall
357000.0,1,2,3,Banks,house,q4,fall
542000.0,2,2,5,Rivett,house,q4,fall
567000.0,2,3,4,Fadden,house,q4,fall
623700.0,3,3,5,Gowrie,house,q4,fall
702500.0,2,2,4,Conder,house,q4,fall
350000.0,1,2,4,Theodore,house,q4,fall
450000.0,3,2,3,Waramanga,house,q4,fall
324000.0,1,2,3,Banks,house,q4,fall
351000.0,4,3,3,Conder,house,q4,fall
449000.0,2,1,3,Fisher,house,q4,fall
515000.0,2,2,4,Gordon,house,q4,fall
250000.0,1,1,2,Holt,house,q4,winter
675000.0,2,2,4,Lyneham,house,q4,winter
350000.0,2,2,3,MacGregor,house,q4,winter
875000.0,2,2,3,Campbell,house,q4,winter
342500.0,1,1,3,Ngunnawal,house,q4,winter
400000.0,2,2,3,Rivett,house,q4,winter
462000.0,1,2,3,Weetangera,house,q4,winter
50000.0,2,3,3,Hughes,house,q4,fall
375000.0,4,2,3,Kambah,house,q4,fall
350000.0,4,1,3,Charnwood,house,q4,fall
450000.0,1,1,3,Wanniassa,house,q4,fall
550000.0,2,2,4,Bruce,house,q4,fall
550000.0,2,2,4,Forde,house,q4,fall
385000.0,2,1,3,Chisholm,house,q4,fall
380000.0,2,1,3,Kaleen,house,q4,fall
418000.0,2,2,3,Macquarie,house,q4,fall
530000.0,1,2,2,Ainslie,house,q4,fall
450000.0,2,2,4,Franklin,house,q4,fall
875000.0,2,2,4,Garran,house,q4,fall
675000.0,0,1,3,Yarralumla,house,q4,fall
350000.0,0,2,4,Charnwood,house,q4,fall
370000.0,0,2,3,Ngunnawal,house,q4,fall
379000.0,2,2,3,Monash,house,q4,fall
385000.0,2,2,3,Conder,house,q4,fall
438000.0,2,2,3,Downer,house,q4,fall
460000.0,2,3,4,Theodore,house,q4,fall
635000.0,2,2,4,Nicholls,house,q4,fall
830000.0,0,3,4,Red Hill,house,q4,fall
950000.0,2,2,4,Chapman,house,q4,fall
309500.0,1,1,3,Theodore,house,q4,fall
337500.0,1,1,3,Bruce,house,q4,fall
455000.0,1,2,4,Duffy,house,q4,fall
540000.0,0,2,4,Amaroo,house,q4,fall
635000.0,1,2,3,Deakin,house,q4,fall
950000.0,2,1,3,Deakin,house,q4,fall
50000.0,2,2,3,Conder,house,q4,fall
348000.0,2,1,3,Calwell,house,q4,fall
460000.0,4,2,4,Fraser,house,q4,fall
497000.0,2,2,4,Wanniassa,house,q4,fall
515000.0,3,1,4,Conder,house,q4,fall
50000.0,2,1,2,Kingston,house,q4,fall
450000.0,3,1,3,Florey,house,q4,fall
475000.0,3,2,4,Chisholm,house,q4,fall
665000.0,2,1,4,Torrens,house,q4,fall
350000.0,0,2,3,Ngunnawal,house,q4,fall
392500.0,0,1,3,Chisholm,house,q4,fall
450000.0,2,1,4,Latham,house,q4,fall
454000.0,2,1,3,Weston,house,q4,fall
475000.0,2,1,3,Hackett,house,q4,fall
500000.0,2,2,4,McKellar,house,q4,fall
525000.0,2,2,3,Deakin,house,q4,fall
730000.0,4,1,3,Deakin,house,q4,fall
875000.0,1,1,4,O'Connor,house,q4,fall
675000.0,2,2,4,Giralang,house,q4,fall
510000.0,2,2,4,Kambah,house,q4,fall
640000.0,2,1,3,Narrabundah,house,q4,fall
805000.0,1,2,4,Narrabundah,house,q4,fall
350000.0,1,2,1,Gungahlin,house,q4,fall
450000.0,2,2,4,Dunlop,house,q4,fall
675000.0,2,2,4,Chapman,house,q4,fall
338000.0,1,1,3,Nicholls,house,q4,fall
387000.0,3,2,4,Richardson,house,q4,fall
389950.0,3,1,3,Isabella Plains,house,q4,fall
393000.0,2,2,4,Theodore,house,q4,fall
395000.0,2,1,3,Gilmore,house,q4,fall
468500.0,2,2,4,Calwell,house,q4,fall
480000.0,2,2,3,Greenway,house,q4,fall
485000.0,2,2,4,Fadden,house,q4,fall
485000.0,3,2,4,Gungahlin,house,q4,fall
500000.0,2,3,4,Calwell,house,q4,fall
547500.0,3,2,4,Fadden,house,q4,fall
565000.0,2,2,5,Torrens,house,q4,fall
630000.0,1,1,3,Turner,house,q4,fall
450000.0,2,2,3,Monash,house,q4,fall
50000.0,2,1,3,McKellar,house,q4,fall
490000.0,2,1,4,Gungahlin,house,q4,fall
540000.0,0,2,5,Rivett,house,q4,fall
630000.0,1,3,2,Red Hill,house,q4,fall
735000.0,2,2,5,Mawson,house,q4,fall
450000.0,0,2,3,Lyons,house,q4,fall
50000.0,3,2,5,Gordon,house,q4,fall
326000.0,2,1,3,Isabella Plains,house,q4,fall
375000.0,2,2,2,Narrabundah,house,q4,fall
453000.0,2,2,4,Calwell,house,q4,fall
462500.0,2,1,4,Wanniassa,house,q4,fall
525000.0,2,2,2,Braddon,house,q4,fall
580000.0,1,2,5,Chifley,house,q4,fall
50000.0,1,1,3,Gordon,house,q4,fall
327500.0,1,2,3,Banks,house,q4,fall
360000.0,1,1,3,Hawker,house,q4,fall
390000.0,2,2,3,Ngunnawal,house,q4,fall
350000.0,0,1,3,Banks,house,q4,fall
250000.0,2,2,3,Spence,house,q4,fall
550000.0,2,2,4,Rivett,house,q4,fall
322500.0,0,1,3,Banks,house,q4,fall
335000.0,2,1,3,Banks,house,q4,fall
337500.0,1,1,3,Holt,house,q4,fall
345000.0,2,1,3,Theodore,house,q4,fall
345000.0,2,2,3,Flynn,house,q4,fall
351000.0,1,1,3,Palmerston,house,q4,fall
470000.0,0,1,3,Holder,house,q4,fall
540000.0,1,1,3,O'Connor,house,q4,fall
544000.0,2,2,4,Gordon,house,q4,fall
1095000.0,2,3,4,Red Hill,house,q4,fall
1250000.0,1,2,3,Griffith,house,q4,fall
450000.0,1,2,3,Duffy,house,q4,fall
375000.0,1,2,3,Duffy,house,q4,fall
395000.0,2,1,3,Fadden,house,q4,fall
2000000.0,2,1,5,Red Hill,house,q4,fall
875000.0,2,1,3,Yarralumla,house,q1,winter
450000.0,2,2,3,Gordon,house,q1,winter
327500.0,1,1,3,Calwell,house,q1,winter
328000.0,1,2,2,Weston,house,q1,winter
340000.0,2,1,3,Palmerston,house,q1,winter
400000.0,1,2,3,Giralang,house,q1,winter
450000.0,3,1,3,Mawson,house,q1,winter
507500.0,1,2,3,Fisher,house,q1,winter
940000.0,2,1,4,Narrabundah,house,q1,winter
1050000.0,2,2,4,Garran,house,q1,winter
350000.0,1,2,3,Greenway,house,q1,winter
320000.0,0,1,3,Isabella Plains,house,q1,winter
349750.0,2,1,3,Richardson,house,q1,winter
360000.0,2,2,4,MacGregor,house,q1,winter
410000.0,2,2,4,Conder,house,q1,winter
422500.0,2,2,4,Melba,house,q1,winter
464000.0,2,2,4,Ngunnawal,house,q1,winter
529000.0,2,1,3,O'Connor,house,q1,winter
557500.0,2,2,3,Wanniassa,house,q1,winter
675000.0,0,2,4,Amaroo,house,q1,spring
450000.0,1,2,5,Scullin,house,q1,spring
675000.0,2,2,4,Franklin,house,q1,spring
301000.0,0,1,3,Ngunnawal,house,q1,spring
320000.0,1,2,3,Ngunnawal,house,q1,spring
371000.0,1,1,4,Kaleen,house,q1,spring
374950.0,2,1,3,Evatt,house,q1,spring
385150.0,3,2,3,Theodore,house,q1,spring
399950.0,2,2,4,Kambah,house,q1,spring
459000.0,2,2,3,Mawson,house,q1,spring
490000.0,4,2,5,Latham,house,q1,spring
512500.0,1,1,3,Campbell,house,q1,spring
575000.0,2,2,4,Chapman,house,q1,spring
350000.0,1,1,2,Gungahlin,house,q2,spring
340000.0,3,2,3,Kambah,house,q2,spring
360000.0,2,2,3,Duffy,house,q2,spring
420000.0,1,1,3,Banks,house,q2,spring
463000.0,2,2,4,McKellar,house,q2,spring
470000.0,2,2,4,Palmerston,house,q2,spring
570000.0,2,2,4,McKellar,house,q2,spring
680000.0,1,2,4,Campbell,house,q2,spring
50000.0,1,1,4,Chifley,house,q2,spring
50000.0,2,2,4,Isabella Plains,house,q2,spring
299000.0,0,1,3,Chisholm,house,q2,spring
309000.0,0,2,3,Ngunnawal,house,q2,spring
325000.0,1,1,2,Belconnen,house,q2,spring
333000.0,2,1,2,Theodore,house,q2,spring
430000.0,4,1,3,Hackett,house,q2,spring
445000.0,2,2,3,Palmerston,house,q2,spring
455000.0,1,2,4,Fadden,house,q2,spring
493000.0,2,2,5,Gowrie,house,q2,spring
505000.0,2,2,3,Stirling,house,q2,spring
650000.0,1,1,3,Griffith,house,q2,spring
378250.0,0,1,3,Higgins,house,q2,summer
595000.0,2,2,3,Fisher,house,q2,summer
600000.0,2,2,4,Harrison,house,q2,summer
672000.0,2,2,4,Kambah,house,q2,summer
50000.0,2,2,3,Kingston,house,q3,summer
350000.0,2,2,3,Kambah,house,q3,summer
314000.0,1,1,3,Charnwood,house,q3,summer
350000.0,2,1,3,Evatt,house,q3,summer
355000.0,4,2,3,Kambah,house,q3,summer
365000.0,2,1,3,Theodore,house,q3,summer
431000.0,2,1,4,Holder,house,q3,summer
470000.0,1,1,4,Holder,house,q3,summer
525000.0,2,1,4,Kaleen,house,q3,summer
610000.0,4,2,4,Duffy,house,q3,summer
855000.0,2,2,4,Ainslie,house,q3,summer
50000.0,2,1,3,Weston,house,q3,fall
482800.0,2,1,4,Conder,house,q3,fall
490000.0,2,2,4,Macarthur,house,q3,fall
540000.0,2,2,4,Franklin,house,q3,fall
695000.0,2,3,4,Calwell,house,q3,fall
250000.0,1,1,2,Holt,house,q4,fall
350000.0,1,1,2,Kambah,house,q4,fall
350000.0,1,2,2,Kambah,house,q4,fall
350000.0,1,2,3,MacGregor,house,q4,fall
450000.0,2,2,3,Gordon,house,q4,fall
335000.0,1,1,3,Gordon,house,q4,fall
340000.0,2,2,3,Ngunnawal,house,q4,fall
341000.0,1,1,3,Gordon,house,q4,fall
385000.0,4,1,3,Theodore,house,q4,fall
392000.0,4,1,3,Gordon,house,q4,fall
420000.0,2,1,3,Holder,house,q4,fall
435000.0,0,1,2,Ainslie,house,q4,fall
435000.0,1,1,4,Kambah,house,q4,fall
440000.0,2,2,3,Gowrie,house,q4,fall
480000.0,2,3,4,Kambah,house,q4,fall
600000.0,2,1,4,Narrabundah,house,q4,fall
450000.0,2,2,5,MacGregor,house,q4,fall
350000.0,1,1,2,Holder,house,q4,fall
550000.0,2,2,4,Harrison,house,q4,fall
350000.0,2,1,3,Charnwood,house,q4,fall
520000.0,2,2,4,Dunlop,house,q4,fall
350000.0,1,1,3,Banks,house,q4,winter
50000.0,0,1,3,Richardson,house,q4,winter
450000.0,2,2,4,Calwell,house,q4,winter
350000.0,1,1,2,Oxley,house,q4,winter
450000.0,4,2,3,Franklin,house,q4,winter
351000.0,1,1,4,Banks,house,q4,winter
355000.0,2,2,2,Gungahlin,house,q4,winter
455000.0,3,2,3,Theodore,house,q4,winter
470000.0,1,2,4,Calwell,house,q4,winter
525000.0,2,3,5,Oxley,house,q4,winter
665000.0,2,1,3,O'Connor,house,q4,winter
805000.0,2,2,4,Narrabundah,house,q4,winter
50000.0,2,2,3,Gordon,house,q4,winter
875000.0,2,2,4,Mawson,house,q4,winter
775000.0,2,4,4,Griffith,house,q4,winter
450000.0,0,2,4,Bonython,house,q4,winter
2000000.0,2,2,4,Deakin,house,q4,winter
450000.0,2,2,4,Isabella Plains,house,q4,winter
50000.0,1,1,2,Holder,house,q4,winter
50000.0,2,2,3,Banks,house,q4,winter
350000.0,3,1,3,Isabella Plains,house,q4,winter
350000.0,1,2,3,Kambah,house,q4,winter
360000.0,1,3,3,Flynn,house,q4,winter
373500.0,2,1,3,Theodore,house,q4,winter
398000.0,2,2,3,Chifley,house,q4,winter
405000.0,2,2,3,Wanniassa,house,q4,winter
472000.0,2,2,4,Gowrie,house,q4,winter
505000.0,0,2,4,Duffy,house,q4,winter
530000.0,2,2,4,Gordon,house,q4,winter
625000.0,1,1,2,Braddon,house,q4,winter
250000.0,1,1,3,Charnwood,house,q4,winter
675000.0,2,2,4,Palmerston,house,q4,winter
450000.0,1,1,3,Chifley,house,q4,winter
350000.0,1,1,3,Holt,house,q4,winter
362500.0,4,1,3,Banks,house,q4,winter
413000.0,2,2,3,Duffy,house,q4,winter
420000.0,0,2,4,Dunlop,house,q4,winter
520000.0,2,2,4,Nicholls,house,q4,winter
585000.0,2,1,4,Nicholls,house,q4,winter
450000.0,2,2,4,Franklin,house,q4,winter
675000.0,2,2,4,Forde,house,q4,winter
350000.0,1,1,3,Kambah,house,q4,winter
378500.0,2,1,3,Ngunnawal,house,q4,winter
600000.0,2,2,4,Dunlop,house,q4,winter
720000.0,4,1,4,Banks,house,q4,winter
350000.0,2,2,3,Dunlop,house,q4,winter
50000.0,1,1,3,Gordon,house,q4,winter
350000.0,1,1,3,Theodore,house,q4,winter
416500.0,4,2,3,Oxley,house,q4,winter
420000.0,2,1,4,Kambah,house,q4,winter
423000.0,2,2,3,Bruce,house,q4,winter
431600.0,4,1,4,Higgins,house,q4,winter
550000.0,2,1,4,Gungahlin,house,q4,winter
350000.0,1,1,4,Page,house,q4,winter
310000.0,1,1,3,Theodore,house,q4,winter
339950.0,1,1,3,Theodore,house,q4,winter
350000.0,2,1,3,Gilmore,house,q4,winter
380000.0,2,1,3,Holt,house,q4,winter
428250.0,3,2,3,Kambah,house,q4,winter
439000.0,2,2,3,Chapman,house,q4,winter
472000.0,2,2,4,Chisholm,house,q4,winter
499000.0,2,2,4,Pearce,house,q4,winter
527000.0,4,2,5,Waramanga,house,q4,winter
550000.0,2,1,4,Flynn,house,q4,winter
716000.0,1,2,3,Campbell,house,q4,winter
900000.0,2,2,4,Red Hill,house,q4,winter
395000.0,2,2,3,Isaacs,house,q4,winter
495000.0,1,2,3,Lyons,house,q4,winter
540000.0,1,2,3,Narrabundah,house,q4,winter
1375000.0,4,2,4,Red Hill,house,q4,winter
3500000.0,5,2,5,Red Hill,house,q4,winter
550000.0,2,2,4,Bonython,house,q4,winter
450000.0,2,1,3,Conder,house,q4,winter
350000.0,2,1,3,Greenway,house,q4,winter
450000.0,2,2,3,Forde,house,q4,winter
450000.0,2,2,3,Oxley,house,q4,winter
350000.0,2,2,3,Gordon,house,q4,winter
350000.0,1,2,3,Gordon,house,q4,winter
350000.0,1,2,3,Gordon,house,q4,winter
379000.0,2,1,3,Evatt,house,q4,winter
382000.0,2,2,3,Gordon,house,q4,winter
